51.99304483,5.97583700,0.00,13,15/08/2024,18:47:40
51.99296200,5.97591733,0.00,13,15/08/2024,18:48:40
51.99294650,5.97593883,0.00,13,15/08/2024,18:49:40
51.99293050,5.97596500,0.00,14,15/08/2024,18:50:40
51.99292617,5.97596700,0.00,15,15/08/2024,18:51:40
51.99292617,5.97597583,0.00,15,15/08/2024,18:52:39
